INSTITUTION NAME,AGE,INITIAL HIRE DATE,JOB CATEGORY,EMPLOYEE ANNUAL BASE SALARY,EMPLOYEE HOME DEPARTMENT,PRIMARY WORKING TITLE
NCSU,44,"SEP 01, 2013",Assistant Professor,61200.00,Biomedical Program - ENG,Research Asst Professor
NCSU,36,"JUL 01, 2014",Associate Professor,97634.00,Mathematics,Assoc Professor
NCSU,57,"JUL 01, 2012",Professor,159652.00,Graphic & Industrial Design,Head
NCSU,50,"JAN 01, 2018",Assistant Professor,87091.00,Horticultural Science,Asst Professor
NCSU,36,"SEP 04, 2018",Assistant Professor,85000.00,Biochemistry,Asst Professor
NCSU,37,"JUL 01, 2020",Assistant Professor,123000.00,Computer Science-engr,Asst Professor
NCSU,40,"JUL 01, 2011",Associate Professor,109176.00,Operations Research-engr,Assoc Professor
NCSU,44,"AUG 02, 1999",Field Faculty AC,67925.00,Northeast District - Washingto,"Ext County Dir [01,05,06]"
NCSU,27,"MAR 05, 2018",Administrative Assistant,40425.00,Procurement Services,Administrative Support Special
NCSU,63,"AUG 13, 2007",Skilled Craft Worker,40469.00,G&BS-Trade Shops,Facilities Maint Tech - Bldg T
NCSU,50,"JUL 01, 2003",Professor,137109.00,Mathematics,Named Professor
NCSU,40,"JAN 02, 2018",Department Assistant,40000.00,Design Research,University Program Associate
NCSU,60,"APR 23, 2001",Administrative Assistant,45451.00,Engineering Online,Administrative Support Special
NCSU,52,"AUG 16, 1997",Lecturer,45182.00,English,Senior Lecturer
NCSU,40,"NOV 01, 2018","Academic Advising Professional, Advisor/Coordinator",55000.00,MBA Program-Poole COM,Asst Director
NCSU,36,"JUN 17, 2015",Student Affairs / Student Services Professional,57439.00,Office of International Svcs,Asst Director
NCSU,37,"JUL 01, 2011",Associate Professor,114281.00,Electrical & Computer Engr.,Assoc Professor
NCSU,46,"JAN 23, 2017",Skilled Craft Worker,48644.00,Utilities & Engineering,Facilities Maint Tech - Mechan
NCSU,38,"SEP 04, 2007",Administrative Specialist / Coordinator,69500.00,DELTA,University Program Manager
NCSU,51,"MAY 06, 2014",Communications Operator,43657.00,Public Safety,Public Safety Telecom - Shift
NCSU,45,"MAY 01, 2014","IT Client Support Professional, Specialist",68500.00,College Of Education,Technology Support Specialist
NCSU,48,"OCT 01, 2014","IT Applications Professional, Web Developer",99214.00,Extension Information Tech,Bus & Tech App Specialist
NCSU,48,"AUG 01, 2016",Administrative Assistant,36720.00,GLBT Center,Administrative Support Spec
NCSU,51,"FEB 17, 1997",Training Coordinator,54664.00,HR Learning and Development,University Program Associate
NCSU,39,"JUL 02, 2018",HR Coordinator,38400.00,University Payroll,Human Resources Specialist
NCSU,39,"DEC 23, 2011","Clerk, Materials",41397.00,NC State Bookstores,Support Services Associate
NCSU,64,"AUG 01, 1988","Assoc/Asst Dean, Agriculture",248955.00,Administration - Research Serv,Assoc Dean for Research CALS
NCSU,29,"APR 07, 2014",Mail Carrier,31200.00,G&BS-Campus Mail,Support Services Associate
NCSU,56,"SEP 01, 1987",Field Faculty AC,67871.00,North Central District- Surry,"Assoc Area Agent [04,22]"
NCSU,56,"AUG 01, 2004",Functional Paraprofessional,51074.00,Northeast District - Halifax,Program Associate [03]
NCSU,50,"AUG 01, 2001","Research Assistants, Technicians, Technologists, Vet Science",46573.00,Dept of Clinical Sciences,Research Specialist-Nonexempt
NCSU,44,"DEC 01, 1998","Research Professional, Social Sciences",51917.00,Urban Affairs & Community Serv,Social/Clinical Research Speci
NCSU,47,"MAR 07, 2016","Environmental Safety / Risk Management Professional, Specialist",69294.00,Environmental Health & Safety,EHS Professional
NCSU,44,"JUL 01, 2011",Associate Professor,97154.00,Plant and Microbial Biology,Assoc Professor
NCSU,39,"MAR 05, 2014",Associate Professor,96894.00,Physics,Assoc Professor
NCSU,51,"JUL 01, 2013",Associate Professor,96684.00,Sociology & Anthropology,Assoc Professor
NCSU,49,"AUG 07, 2000",Library Assistant,50102.00,Libraries,University Library Technician
NCSU,64,"JAN 01, 2001",Chief Purchasing Officer,144260.00,Procurement Services,Director-Materials Mgmt
NCSU,28,"MAY 31, 2019",Assistant/Associate Coach-Strength and Conditioning,48000.00,Athletics-Camp Equip-Weight Rm,ASST Strgh and Cond Coach
NCSU,58,"MAR 26, 2018",Extension / Engagement / Public Service Professional,93500.00,Sea Grant Program,Director
NCSU,25,"SEP 25, 2018",Student Affairs / Student Services Professional,34500.00,Admissions,Student Services Specialist
NCSU,64,"SEP 01, 2004","Research Professional, Conservation / Forestry",85820.00,CAMCORE-Cooperative,Assoc Director
NCSU,32,"AUG 06, 2018","Librarian AC, Head of Reference & Instruction",71000.00,Libraries,Librarian
NCSU,41,"SEP 06, 2002",Grounds / Landscape Worker,31200.00,G&BS-Grounds,Horticultural Specialist
NCSU,35,"FEB 14, 2018",Custodian / Housekeeper,31200.00,Housekeeping Svcs-Reg2-Res Hal,Building Environmental Technic
NCSU,44,"JUN 02, 2014",Medical Technical/Paraprofessional,46723.00,CVM Teaching Hospital,Medical Diagnostic Technician
NCSU,48,"NOV 28, 2016","Research Professional, Life Sciences, Research Associate",49470.00,"Dept-Population,Health,Pathobi",Research Assoc
NCSU,62,"APR 14, 2009",Associate Professor,99078.00,Entomology & Plant Pathology,Assoc Professor
NCSU,48,"JUN 13, 2005",Veterinary Technician,40361.00,CVM Teaching Hospital,Medical Support Tech - Shift
NCSU,57,"FEB 04, 2008",Executive Assistant,47940.00,"Sci, Tech, Engr & Math (STEM)",Executive Assistant
NCSU,30,"AUG 05, 2019",Food Prep Worker,32136.00,Dining and Catering Operations,Food Service Technician-Shift
NCSU,44,"NOV 04, 2019",Administrative Assistant,33000.00,Alumni Relations,Administrative Support Assoc
NCSU,66,"MAR 10, 2006","Business Operations Professional, Dept Business Mgr",84687.00,Business & Tech Ext Programs,Business Officer
NCSU,49,"OCT 26, 2020",Medical Technical/Paraprofessional,52000.00,Student Health Services,Medical Laboratory Technician
NCSU,29,"MAR 09, 2020",Extension / Engagement / Public Service Professional,47250.00,North Central District- Davie,Asst Extension Agent [03]
NCSU,58,"JAN 15, 1996",Professor,182000.00,Horticultural Science,Head
NCSU,37,"NOV 14, 2016",Sponsored Contracts / Grants Administration Professional,53040.00,CALS Business Office,Post Award Consultant
NCSU,45,"MAY 31, 2019",Assistant Professor,125000.00,Dept Molecular Biomedical Scie,Clinical Asst Professor
NCSU,29,"JAN 08, 2018",Human Resources Professional,70000.00,UHR Background check,University Program Specialist
NCSU,50,"JUL 15, 2013",Administrative / Office / Clerical Lead,32428.00,West District- Caldwell,COSS Administrative Assistant
NCSU,50,"MAY 31, 2000","IT Client Support Professional, Specialist",55423.00,Career Development Center,Technology Support Analyst
NCSU,52,"MAY 16, 1997",Lecturer,93216.00,Fitts Dept Indust & Syst Engr,Lecturer
NCSU,44,"NOV 16, 1998",Field Faculty AC,70854.00,Northeast District - Currituck,"County Ext Director [01,05]"
NCSU,42,"JUL 30, 2018","Research Professional, Mathematics / Computing / Statistics",102000.00,Advanced Computing,Specialist
NCSU,52,"JUL 01, 2003",Lecturer,80000.00,Economics-Poole COM,Lecturer
NCSU,29,"AUG 07, 2017",Accounting Professional,87177.00,Foundations Accounting & Inves,Accounting Manager
NCSU,53,"JUN 26, 1995",General Maintenance Lead/Supervisor,44988.00,NC State Bookstores,Support Services Supervisor
NCSU,58,"NOV 06, 1995",General Maintenance Lead/Supervisor,45004.00,Transportation,Facilities Maint Tech - Mechan
NCSU,59,"DEC 17, 2001",Accounting Assistant,42559.00,Facilities Budget & Accounting,Accounting Technician
NCSU,53,"MAR 22, 1999","IT Client Support Professional, Specialist",59973.00,Libraries,Technology Support Analyst
NCSU,49,"JUL 23, 2012",Professor,126427.00,Electrical & Computer Engr.,Professor
NCSU,44,"JUL 01, 2003",Professor,129048.00,Statistics,Professor
NCSU,56,"OCT 18, 1999",Associate Professor,63266.00,Physics,Research Assoc Professor
NCSU,48,"JUN 19, 2000",Economic Development Professional,82959.00,Partnerships,"Sr. Partnership Developer, CC"
NCSU,58,"JUL 01, 2001",Associate Professor,113818.00,Biological Sciences,Teaching Assoc Professor
NCSU,63,"APR 16, 2012",Professor,137347.00,FREEDM Center,Research Professor
NCSU,56,"AUG 16, 1997",Professor,110867.00,Mathematics,Professor
NCSU,60,"OCT 30, 2013",Administrative Assistant,46250.00,Computer Science-engr,Administrative Support Spec
NCSU,42,"OCT 01, 2007",Field Faculty AC,63844.00,North Central District- Allegh,"County Ext. Dir. [01,03]"
NCSU,36,"JAN 01, 2018",Assistant Professor,114400.00,Dept Molecular Biomedical Scie,Asst Professor
NCSU,48,"SEP 18, 1995",Animal Care Technician,40722.00,CVM Teaching Animal Unit,Research Technician-Nonexempt
NCSU,27,"MAR 12, 2017",IT Technical Support/Paraprofessional,58000.00,University Communications,Technology Support Analyst
NCSU,48,"DEC 15, 2009","Research Asst/Tech, Physical Science",40528.00,Thermal Protection & Comfort C,Research Technician-Nonexempt
NCSU,45,"MAY 13, 2004",Custodian / Housekeeper,31200.00,Housekeeping Svcs-Reg2-Res Hal,Building Environmental Technic
NCSU,32,"DEC 05, 2011",Medical Billing Specialist,42840.00,CVM Teaching Hospital,Administrative Support Special
NCSU,52,"JUL 01, 2004",Associate Professor,104889.00,Forest Biomaterials,Assoc Professor
NCSU,38,"MAY 22, 2006",Associate Professor,112009.00,Civil Const & Environ Engineer,Research Assoc Professor
NCSU,45,"JAN 09, 2017","IT Systems Support Professional, Systems Administrator",100980.00,College of Sciences - Dean,IT System Administrator II
NCSU,46,"JUL 01, 1997",Lecturer,50000.00,"Food,Bioprocess & Nutrition Sc",Lecturer
NCSU,41,"AUG 03, 2020","Academic Advising Professional, Advisor/Coordinator",44000.00,Biological Sciences,Academic Advisor
NCSU,43,"JAN 02, 2009",Administrative / Office / Clerical Lead,34287.00,Southeast District- Bladen,COSS Administrative Assistant
NCSU,55,"JUL 01, 2017",Associate Professor,50880.00,History,Teaching Assoc Professor
NCSU,56,"AUG 22, 2006",Student Services Coordinator,47000.00,Statistics,Student Services Specialist
NCSU,45,"JAN 02, 2014",Assistant Professor,129267.00,"Dept-Population,Health,Pathobi",Asst Professor
NCSU,43,"NOV 11, 2013",Accounting Assistant,42559.00,Facilities Budget & Accounting,Accounting Technician
NCSU,58,"NOV 24, 2003",IT (Information Technology) Professional,104990.00,CALS IT,Information Technology Mgr
NCSU,41,"MAR 10, 2008",Professor,126109.00,Electrical & Computer Engr.,Professor
NCSU,50,"MAR 04, 2020",Custodian / Housekeeper,31200.00,Housekeeping Svcs-Reg2-Res Hal,Building Environmental Technic
NCSU,60,"MAR 01, 1994","Business Operations Professional, Dept Business Mgr",64919.00,Chemistry,Business Officer
NCSU,30,"SEP 26, 2016",Accounting Assistant,50500.00,Engineering Research,University Program Specialist
NCSU,67,"JUL 01, 2003",Professor,152704.00,Electrical & Computer Engr.,Professor
NCSU,38,"OCT 10, 2019",Foodservice Lead/Supervisor,40600.00,Dairy And Process Applications,Food Service Supervisor
NCSU,37,"AUG 20, 2007","Accounting Professional, Accountant",77500.00,Business Services,Accountant
NCSU,32,"JUL 15, 2013",Animal Care Technician,42000.00,Animal Resources,Medical Support Technician
NCSU,61,"OCT 19, 2011","Dean, Veterinary Medicine",335600.00,College Of Veterinary Medicine,Dean - Veterinary Medicine
NCSU,59,"MAR 15, 2012",Associate Professor,130496.00,Dept of Clinical Sciences,Assoc Professor
NCSU,33,"JAN 06, 2014","Student Admissions / Recruitment Professional, Admissions Counselor",55500.00,For & Envir Res Acad Research,Asst Director
NCSU,58,"APR 01, 2007",Professor,143985.00,Mechanical & Aerospace Engr,Professor
NCSU,39,"APR 01, 2016","Research Professional, Life Sciences, Research Scholar",72826.00,Integrated Pest Mgmt-Research,Research Scholar
NCSU,34,"MAY 16, 2018",Assistant Professor,77000.00,Env First Year Program,Teaching Asst Professor
NCSU,28,"SEP 18, 2017",Administrative Assistant,29376.00,Animal Resources,Administrative Support Spec
NCSU,57,"AUG 16, 1992",Assistant Professor,64149.00,ELPHD,Teaching Asst Professor
NCSU,67,"JUL 01, 1987",Professor,102363.00,History,Professor
NCSU,45,"JUL 02, 2018",Functional Paraprofessional,33000.00,North Central District- Wilkes,COSS Administrative Assistant
NCSU,42,"DEC 01, 1998",Research Asst/Technician/Technologist,45037.00,Crop & Soil Sciences,Research Technician-Nonexempt
NCSU,55,"JUN 11, 2012","IT Client Support Professional, Specialist",65883.00,College of Design,Technology Support Analyst
NCSU,53,"FEB 01, 1993","Extension / Engagement / Public Service Professional, Agricultural",59670.00,Crop & Soil Sciences,Extension Assoc
NCSU,48,"NOV 25, 2018","Custodian / Housekeeper, Floor Maintenance",33072.00,Housekeeping Svcs-Reg3,Building Enviro Tech'n - Shift
NCSU,35,"DEC 01, 2016",Fiscal Affairs Paraprofessional,42000.00,Housing Facilities Admin,Business Services Coordinator
NCSU,47,"MAY 06, 2005",Custodian / Housekeeper,31200.00,Housekeeping Services-Reg1,Building Environmental Technic
NCSU,53,"JUN 11, 2007",Facilities Design / Construction Professional,61404.00,Const Svcs-In-House Const,Engineering/Architectual Tech
NCSU,36,"JUL 01, 2008",Institutional Assessment / Academic Assessment Professional,60500.00,Acad Stu Aff-Assessment,Asst Director
NCSU,32,"OCT 25, 2017","Student Housing Professional, Housing Officer/Residence Life",81500.00,Residence Life,Director
NCSU,39,"SEP 28, 2015","IT Systems Support Professional, Systems Programmer",84226.00,Shared Services,Systems Programmer/Specialist
NCSU,61,"APR 16, 2018",Custodian / Housekeeper,31200.00,Housekeeping Svcs-Reg3,Building Environmental Technic
NCSU,48,"FEB 11, 2005","Academic Advising Professional, Advisor/Coordinator",72802.00,Academic Programs,Director
NCSU,45,"AUG 16, 1997","Research Professional, Life Sciences, Research Associate",61752.00,Crop & Soil Sciences,Research Assoc
NCSU,62,"MAR 01, 2000",Associate Professor,131711.00,Dept of Clinical Sciences,Assoc Professor
NCSU,35,"JUL 10, 2017",Assistant Professor,120739.00,Dept of Clinical Sciences,Asst Professor
NCSU,43,"MAR 28, 2014",Assistant Professor,108572.00,Computer Science-engr,Asst Professor
NCSU,58,"FEB 20, 1984",Department Assistant,48105.00,Sea Grant Program,University Program Associate
NCSU,40,"APR 07, 2004","Assoc/Asst Dean, Graduate Programs",119045.00,Graduate School-Dean's Office,Asst Dean-Admin & Academic Aff
NCSU,45,"DEC 01, 1998",Research Asst/Technician/Technologist,62220.00,Horticultural Science,Research Specialist-Exempt
NCSU,51,"JUL 17, 2018","Research Professional, Life Sciences, Research Associate",50000.00,Integrated Pest Mgmt-Research,Research Assoc
NCSU,57,"MAY 05, 2006",General Maintenance Lead/Supervisor,58140.00,Const Svcs-FCAP,Facilities Maint Supervisor
NCSU,58,"OCT 19, 2015",General Maintenance Lead/Supervisor,64260.00,BM&O-Orig Campus,Facilities Maint Supervisor
NCSU,45,"AUG 15, 2018",Athletics Professional,35568.00,Volleyball,Director
NCSU,40,"JUL 18, 2005","Librarian AC, Systems",96900.00,Libraries,Librarian
NCSU,59,"JUL 15, 1991",Engineering Technical/Paraprofessional,49627.00,Const Svcs-In-House Const,Engr'g/Architectural Tech'n
NCSU,51,"DEC 01, 2008",Administrative / Office / Clerical Lead,39349.00,Northeast District - Currituck,COSS Administrative Assistant
NCSU,38,"MAY 01, 2019",Facilities Management / Maintenance Professional,92000.00,BTEC-Biomfg Training Ed Ctr,Manager of Bioprocessing Eng
NCSU,54,"JUL 01, 1994",Professor,126292.00,Mechanical & Aerospace Engr,Professor
NCSU,33,"MAY 27, 2008",Veterinary Technician,39115.00,CVM Teaching Hospital,Medical Support Tech - Shift
NCSU,38,"AUG 03, 2020","Engineer, Mechanical Systems",76618.00,U&E-Central Utility Plant - Zo,Engineer
NCSU,27,"JUL 16, 2018",Research Asst/Technician/Technologist,40000.00,Entomology & Plant Pathology,Research Technician-Nonexempt
NCSU,55,"APR 10, 2012","IT Systems Support Professional, Systems Programmer Sr.",72681.00,BM&O-Central Shops,Systems Programmer/Analyst
NCSU,55,"JUL 15, 2013",Extension / Engagement / Public Service Professional,53505.00,West District - Clay,Asst Extension Agent [03]
NCSU,60,"MAR 01, 1998","Research Professional, Agricultural / Food",65834.00,Kannapolis Research,Research Specialist-Exempt
NCSU,39,"NOV 01, 2020","Research Professional, Life Sciences, Research Assistant",54000.00,Crop & Soil Sciences,Research Asst
NCSU,30,"MAY 15, 2017","Research Professional, Physical Sciences, Research Assistant",41996.00,Biochemistry,Research Asst
NCSU,54,"AUG 04, 2001","IT Systems Support Professional, Systems Programmer",63433.00,Computing Services-Poole COM,Systems Programmer/Analyst
NCSU,38,"JAN 11, 2005",Custodian / Housekeeper,31200.00,Housekeeping Svcs-Reg4,Building Environmental Technic
NCSU,51,"OCT 26, 2009",Custodian / Housekeeper,31200.00,Housekeeping Svcs-Reg3,Building Environmental Technic
NCSU,52,"JUL 01, 2005",Associate Professor,68766.00,Philosophy & Religious Studies,Assoc Professor
NCSU,60,"JUN 30, 1999",Accounting Assistant,47983.00,Athletics - Administration,Accounting Technician
